loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
2.028931140899658,0.2681684195995331,1.7811665534973145,0.3479999899864197,9.999999747378752e-05
1.7171541452407837,0.37665262818336487,1.5759682655334473,0.42399999499320984,9.999999747378752e-05
1.5891265869140625,0.42239999771118164,1.4805961847305298,0.4607999920845032,9.999999747378752e-05
1.4980753660202026,0.45541054010391235,1.3813191652297974,0.515999972820282,9.999999747378752e-05
1.4278196096420288,0.48492631316185,1.325095295906067,0.5180000066757202,9.999999747378752e-05
1.3553911447525024,0.5128210783004761,1.358034610748291,0.5228000283241272,9.999999747378752e-05
1.2982910871505737,0.5346736907958984,1.204803466796875,0.5655999779701233,9.999999747378752e-05
1.241931676864624,0.5553684234619141,1.1679503917694092,0.579200029373169,9.999999747378752e-05
1.1893887519836426,0.5738736987113953,1.1923089027404785,0.5795999765396118,9.999999747378752e-05
1.1298601627349854,0.5982105135917664,1.0975866317749023,0.6092000007629395,9.999999747378752e-05
1.0830402374267578,0.6143789291381836,1.0108554363250732,0.6367999911308289,9.999999747378752e-05
1.0407040119171143,0.6307578682899475,1.0804272890090942,0.6204000115394592,9.999999747378752e-05
1.0023975372314453,0.6468631625175476,0.9995921850204468,0.6460000276565552,9.999999747378752e-05
0.9651486873626709,0.6610105037689209,0.8979198932647705,0.6840000152587891,9.999999747378752e-05
0.9351029396057129,0.672315776348114,0.9472247958183289,0.6679999828338623,9.999999747378752e-05
0.9059861898422241,0.6813473701477051,1.0666290521621704,0.6335999965667725,9.999999747378752e-05
0.8833497762680054,0.6875368356704712,0.8460298776626587,0.7059999704360962,9.999999747378752e-05
0.8474251627922058,0.7002736926078796,0.82344651222229,0.7131999731063843,9.999999747378752e-05
0.8261023759841919,0.7060210704803467,0.9638254046440125,0.6668000221252441,9.999999747378752e-05
0.8059402704238892,0.7153052687644958,0.8863534331321716,0.6876000165939331,9.999999747378752e-05
0.7777426242828369,0.7287368178367615,0.8569672703742981,0.7111999988555908,9.999999747378752e-05
0.7592897415161133,0.7340421080589294,0.796376645565033,0.7107999920845032,9.999999747378752e-05
0.745684802532196,0.7392631769180298,0.7492160201072693,0.7427999973297119,9.999999747378752e-05
0.73006272315979,0.7436842322349548,0.8157874941825867,0.7152000069618225,9.999999747378752e-05
0.7109463810920715,0.7493262887001038,0.777029275894165,0.7419999837875366,9.999999747378752e-05
0.678173303604126,0.7607789635658264,0.7930939197540283,0.7283999919891357,9.999999747378752e-05
0.6674410104751587,0.7645894885063171,0.757560133934021,0.7364000082015991,9.999999747378752e-05
0.657521665096283,0.7711579203605652,0.9343605637550354,0.6895999908447266,9.999999747378752e-05
0.6464511752128601,0.7718737125396729,0.8326970934867859,0.7160000205039978,9.999999747378752e-05
0.6279284358024597,0.7817894816398621,0.6788903474807739,0.7728000283241272,9.999999747378752e-05
0.614118754863739,0.7838526368141174,0.760109543800354,0.7591999769210815,9.999999747378752e-05
0.597783625125885,0.7897263169288635,1.0220274925231934,0.7372000217437744,9.999999747378752e-05
0.5903348922729492,0.7918736934661865,0.6958962678909302,0.7671999931335449,9.999999747378752e-05
0.5840688943862915,0.7922947406768799,0.9664674997329712,0.6908000111579895,9.999999747378752e-05
0.5642178654670715,0.8013052344322205,0.7683465480804443,0.7447999715805054,9.999999747378752e-05
0.5531800389289856,0.8059368133544922,0.67388516664505,0.7760000228881836,9.999999747378752e-05
0.5371266603469849,0.8086315989494324,0.6964031457901001,0.7699999809265137,9.999999747378752e-05
0.5308667421340942,0.8133894801139832,0.9493039846420288,0.704800009727478,9.999999747378752e-05
0.5152667164802551,0.8181263208389282,0.9816575050354004,0.7504000067710876,9.999999747378752e-05
0.5109075307846069,0.8193684220314026,0.6473241448402405,0.7724000215530396,9.999999747378752e-05
0.4986967146396637,0.82370525598526,1.2550866603851318,0.7247999906539917,9.999999747378752e-05
0.4957398772239685,0.8250736594200134,0.6846655011177063,0.7656000256538391,9.999999747378752e-05
0.4883374869823456,0.8253052830696106,0.5790444612503052,0.800000011920929,9.999999747378752e-05
0.46534428000450134,0.8363789319992065,0.8147492408752441,0.7472000122070312,9.999999747378752e-05
0.4636850357055664,0.8352210521697998,0.6439155340194702,0.7860000133514404,9.999999747378752e-05
0.45213308930397034,0.8399789333343506,0.6767147779464722,0.7803999781608582,9.999999747378752e-05
0.4453672170639038,0.8430526256561279,0.6431513428688049,0.7904000282287598,9.999999747378752e-05
0.43743136525154114,0.845136821269989,0.672521710395813,0.7815999984741211,9.999999747378752e-05
0.422024667263031,0.8500841856002808,0.6539572477340698,0.7847999930381775,9.999999747378752e-05
0.4244559109210968,0.850442111492157,0.5821532607078552,0.800000011920929,9.999999747378752e-05
0.4080170691013336,0.8548210263252258,0.5896711349487305,0.8008000254631042,9.999999747378752e-05
0.4021587669849396,0.8569895029067993,0.6957353949546814,0.7815999984741211,9.999999747378752e-05
0.38830727338790894,0.8607368469238281,0.6121172904968262,0.7955999970436096,9.999999747378752e-05
0.3849574327468872,0.8644210696220398,0.6819875240325928,0.7860000133514404,9.999999747378752e-05
0.38604238629341125,0.864294707775116,0.6518412232398987,0.7900000214576721,9.999999747378752e-05
0.38206803798675537,0.8651579022407532,0.6418096423149109,0.7900000214576721,9.999999747378752e-05
0.3600720465183258,0.871494710445404,0.6429790258407593,0.7915999889373779,9.999999747378752e-05
0.3585675060749054,0.871557891368866,0.5780408978462219,0.8064000010490417,9.999999747378752e-05
0.3506113886833191,0.875347375869751,1.258255958557129,0.7752000093460083,9.999999747378752e-05
0.3480442464351654,0.876610517501831,0.5932340621948242,0.8055999875068665,9.999999747378752e-05
0.3456750810146332,0.876989483833313,0.585727334022522,0.8059999942779541,9.999999747378752e-05
0.33214011788368225,0.8826315999031067,0.6727674603462219,0.8011999726295471,9.999999747378752e-05
0.3259572386741638,0.885705292224884,0.6055551171302795,0.8119999766349792,9.999999747378752e-05
0.32025596499443054,0.8872210383415222,0.583162784576416,0.8068000078201294,9.999999747378752e-05
0.31443023681640625,0.8887158036231995,0.6136308908462524,0.8044000267982483,9.999999747378752e-05
0.30539366602897644,0.8924210667610168,0.6736724376678467,0.7843999862670898,9.999999747378752e-05
0.3065360486507416,0.891978919506073,0.71768718957901,0.7811999917030334,9.999999747378752e-05
0.3017052114009857,0.8914105296134949,0.6374759078025818,0.8032000064849854,9.999999747378752e-05
0.2863228917121887,0.8981894850730896,0.6816511750221252,0.7955999970436096,9.999999747378752e-05
