loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
3.340585947036743,0.3807789385318756,1.928937554359436,0.4300000071525574,9.999999747378752e-05
1.6577084064483643,0.4566526412963867,1.5006680488586426,0.4959999918937683,9.999999747378752e-05
1.550405740737915,0.4855158030986786,1.4660592079162598,0.5055999755859375,9.999999747378752e-05
1.4900730848312378,0.5070526599884033,1.5144058465957642,0.5415999889373779,9.999999747378752e-05
1.4378445148468018,0.5274316072463989,1.5460023880004883,0.520799994468689,9.999999747378752e-05
1.3478049039840698,0.5579578876495361,1.3877716064453125,0.5523999929428101,9.999999747378752e-05
1.2550041675567627,0.5797263383865356,1.045424461364746,0.635200023651123,9.999999747378752e-05
1.1437996625900269,0.6101683974266052,0.9733600616455078,0.6624000072479248,9.999999747378752e-05
1.0703790187835693,0.6335999965667725,0.9918164014816284,0.6632000207901001,9.999999747378752e-05
1.0133066177368164,0.649936854839325,1.047463297843933,0.651199996471405,9.999999747378752e-05
0.9614406228065491,0.6678315997123718,0.9957970976829529,0.6660000085830688,9.999999747378752e-05
0.9211238622665405,0.6837473511695862,0.7781586647033691,0.7296000123023987,9.999999747378752e-05
0.8741913437843323,0.6959368586540222,0.7808563709259033,0.7396000027656555,9.999999747378752e-05
0.8282753825187683,0.7160210609436035,0.8305345773696899,0.7124000191688538,9.999999747378752e-05
0.7968368530273438,0.7245262861251831,0.6735283136367798,0.758400022983551,9.999999747378752e-05
0.7559889554977417,0.7379789352416992,0.672954797744751,0.7724000215530396,9.999999747378752e-05
0.7107269167900085,0.7534947395324707,0.6373087763786316,0.7892000079154968,9.999999747378752e-05
0.678650438785553,0.7670736908912659,0.8522946238517761,0.7319999933242798,9.999999747378752e-05
0.6580354571342468,0.7728631496429443,0.65757155418396,0.7832000255584717,9.999999747378752e-05
0.6268802881240845,0.7836841940879822,0.6037110090255737,0.8027999997138977,9.999999747378752e-05
0.6039941310882568,0.7916210293769836,0.5974664092063904,0.7947999835014343,9.999999747378752e-05
0.5648907423019409,0.8027999997138977,0.738684892654419,0.7688000202178955,9.999999747378752e-05
0.5443553924560547,0.8109263181686401,0.6108313798904419,0.8112000226974487,9.999999747378752e-05
0.5227872133255005,0.8190526366233826,0.586753249168396,0.7991999983787537,9.999999747378752e-05
0.4994182288646698,0.8275789618492126,0.7401042580604553,0.7688000202178955,9.999999747378752e-05
0.4840776026248932,0.8336842060089111,0.5534843802452087,0.8220000267028809,9.999999747378752e-05
0.45638227462768555,0.8421684503555298,0.4984531104564667,0.8371999859809875,9.999999747378752e-05
0.4477905035018921,0.845515787601471,0.5403262376785278,0.8324000239372253,9.999999747378752e-05
0.42764970660209656,0.8527368307113647,0.5296022295951843,0.8223999738693237,9.999999747378752e-05
0.40473201870918274,0.8586736917495728,0.5394018292427063,0.828000009059906,9.999999747378752e-05
0.39608171582221985,0.8647158145904541,0.4805385172367096,0.8424000144004822,9.999999747378752e-05
0.3799173831939697,0.8681052923202515,0.4461704194545746,0.853600025177002,9.999999747378752e-05
0.3613095283508301,0.8750736713409424,0.5885363221168518,0.8184000253677368,9.999999747378752e-05
0.3551681637763977,0.8774105310440063,0.4825899004936218,0.8471999764442444,9.999999747378752e-05
0.3408646881580353,0.8825894594192505,0.6787497997283936,0.7983999848365784,9.999999747378752e-05
0.3328198790550232,0.8849895000457764,0.47860053181648254,0.8464000225067139,9.999999747378752e-05
0.32570597529411316,0.8877263069152832,0.7242799997329712,0.7979999780654907,9.999999747378752e-05
0.30016931891441345,0.8973684310913086,0.5439228415489197,0.8384000062942505,9.999999747378752e-05
0.2953592836856842,0.896399974822998,0.5012114644050598,0.8543999791145325,9.999999747378752e-05
0.27993467450141907,0.9034105539321899,0.7097200155258179,0.8136000037193298,9.999999747378752e-05
0.27687329053878784,0.9058736562728882,0.42263349890708923,0.873199999332428,9.999999747378752e-05
0.26848092675209045,0.9069684147834778,0.4858303368091583,0.8447999954223633,9.999999747378752e-05
0.26268213987350464,0.9088842272758484,0.4253561496734619,0.873199999332428,9.999999747378752e-05
0.2579840421676636,0.9123789668083191,0.612051248550415,0.8399999737739563,9.999999747378752e-05
0.2492646425962448,0.9150947332382202,0.40507903695106506,0.8776000142097473,9.999999747378752e-05
0.23710745573043823,0.9176841974258423,0.46524888277053833,0.8655999898910522,9.999999747378752e-05
0.23850120604038239,0.917894721031189,0.4730437397956848,0.8676000237464905,9.999999747378752e-05
0.23124048113822937,0.9207158088684082,0.656299889087677,0.8288000226020813,9.999999747378752e-05
0.22155813872814178,0.924336850643158,0.5768177509307861,0.8435999751091003,9.999999747378752e-05
0.22245413064956665,0.9228631854057312,0.4617554545402527,0.8695999979972839,9.999999747378752e-05
0.20500750839710236,0.9272631406784058,0.5332634449005127,0.8564000129699707,9.999999747378752e-05
0.2077075093984604,0.9295157790184021,0.5509681701660156,0.8555999994277954,9.999999747378752e-05
0.2070263922214508,0.9309894442558289,0.4357697367668152,0.8679999709129333,9.999999747378752e-05
