loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
12.364256858825684,0.32263627648353577,3.6311581134796143,0.3547999858856201,9.999999747378752e-05
2.6145780086517334,0.38327160477638245,2.3333559036254883,0.41119998693466187,9.999999747378752e-05
2.1217548847198486,0.414998322725296,3.1129796504974365,0.335999995470047,9.999999747378752e-05
2.034925699234009,0.42471399903297424,1.8252583742141724,0.4560000002384186,9.999999747378752e-05
1.9875136613845825,0.42748990654945374,2.0853822231292725,0.42640000581741333,9.999999747378752e-05
1.9522260427474976,0.4366588294506073,2.26188063621521,0.438400000333786,9.999999747378752e-05
1.988720178604126,0.4409833252429962,2.0157248973846436,0.4684000015258789,9.999999747378752e-05
1.953556776046753,0.4518842399120331,1.9988518953323364,0.4731999933719635,9.999999747378752e-05
1.769985556602478,0.4752691686153412,1.5159796476364136,0.5175999999046326,9.999999747378752e-05
1.4920791387557983,0.5144384503364563,1.3297414779663086,0.5483999848365784,9.999999747378752e-05
1.3765422105789185,0.5420946478843689,1.2818701267242432,0.5684000253677368,9.999999747378752e-05
1.3171145915985107,0.5581258535385132,1.1378194093704224,0.6164000034332275,9.999999747378752e-05
1.2762459516525269,0.5697507858276367,1.2368628978729248,0.5856000185012817,9.999999747378752e-05
1.20889151096344,0.5844418406486511,1.0351289510726929,0.6480000019073486,9.999999747378752e-05
1.1756421327590942,0.5975353121757507,1.0147966146469116,0.6480000019073486,9.999999747378752e-05
1.1365259885787964,0.6122663617134094,1.1511287689208984,0.6248000264167786,9.999999747378752e-05
1.1072801351547241,0.6211904287338257,0.955253005027771,0.6579999923706055,9.999999747378752e-05
1.0521461963653564,0.6390385627746582,0.9027095437049866,0.6883999705314636,9.999999747378752e-05
1.0310490131378174,0.6434164047241211,0.8796265721321106,0.6895999908447266,9.999999747378752e-05
1.006263017654419,0.6539400815963745,0.8197313547134399,0.7164000272750854,9.999999747378752e-05
0.9515631198883057,0.6733680963516235,0.8746836185455322,0.7071999907493591,9.999999747378752e-05
0.9221475720405579,0.6852708458900452,0.9685068130493164,0.6796000003814697,9.999999747378752e-05
0.918645441532135,0.6861424446105957,0.7875579595565796,0.729200005531311,9.999999747378752e-05
0.8724717497825623,0.7004125118255615,0.7679575085639954,0.7355999946594238,9.999999747378752e-05
0.8556536436080933,0.7068051695823669,0.7656129598617554,0.7347999811172485,9.999999747378752e-05
0.8298596739768982,0.7138407230377197,0.7475163340568542,0.7459999918937683,9.999999747378752e-05
0.8118125200271606,0.7243859171867371,0.7469965219497681,0.7379999756813049,9.999999747378752e-05
0.7802145481109619,0.7318304181098938,0.7294520735740662,0.7527999877929688,9.999999747378752e-05
0.7444012761116028,0.7464249730110168,0.6488041877746582,0.7839999794960022,9.999999747378752e-05
0.7493472099304199,0.7430964708328247,0.6566117405891418,0.7807999849319458,9.999999747378752e-05
0.7195655703544617,0.7549208998680115,0.7327863574028015,0.7483999729156494,9.999999747378752e-05
0.70449298620224,0.7621551156044006,0.7428455352783203,0.7599999904632568,9.999999747378752e-05
0.6791462898254395,0.7674272060394287,0.6753199100494385,0.7807999849319458,9.999999747378752e-05
0.6592238545417786,0.7747095227241516,0.6391789317131042,0.7811999917030334,9.999999747378752e-05
0.6332352161407471,0.7818809151649475,0.5960888266563416,0.7996000051498413,9.999999747378752e-05
0.6331303715705872,0.7848671078681946,0.5929028391838074,0.7919999957084656,9.999999747378752e-05
0.6093518733978271,0.7935312986373901,0.689410388469696,0.7760000228881836,9.999999747378752e-05
0.6052151322364807,0.795255720615387,0.5846410989761353,0.800000011920929,9.999999747378752e-05
0.5853695869445801,0.799082338809967,0.6954920291900635,0.777999997138977,9.999999747378752e-05
0.562118411064148,0.8084273338317871,0.8457669019699097,0.7319999933242798,9.999999747378752e-05
0.5711851119995117,0.8054386377334595,0.9106760025024414,0.7307999730110168,9.999999747378752e-05
0.5530412197113037,0.8070803284645081,0.6408871412277222,0.7896000146865845,9.999999747378752e-05
0.5313902497291565,0.8192456364631653,0.5083600878715515,0.829200029373169,9.999999747378752e-05
0.5440461039543152,0.8142364025115967,0.6154602766036987,0.8032000064849854,9.999999747378752e-05
0.5179328918457031,0.8242549300193787,0.47429144382476807,0.8384000062942505,9.999999747378752e-05
0.5185693502426147,0.822486937046051,0.5509650707244873,0.8131999969482422,9.999999747378752e-05
0.484207421541214,0.8335716724395752,0.5413445234298706,0.8220000267028809,9.999999747378752e-05
0.4980975091457367,0.8311322331428528,0.6108580827713013,0.8256000280380249,9.999999747378752e-05
0.4751755893230438,0.836672842502594,0.5347948670387268,0.828000009059906,9.999999747378752e-05
0.4705161154270172,0.8429028391838074,0.49517369270324707,0.8348000049591064,9.999999747378752e-05
0.45116451382637024,0.8440443873405457,0.501242995262146,0.8371999859809875,9.999999747378752e-05
0.4500878155231476,0.8483344316482544,0.5075114369392395,0.8388000130653381,9.999999747378752e-05
0.4303974509239197,0.8529189229011536,0.4578140079975128,0.852400004863739,9.999999747378752e-05
0.42902129888534546,0.8543909788131714,0.5117721557617188,0.8312000036239624,9.999999747378752e-05
0.42683279514312744,0.8583095073699951,0.48013150691986084,0.8492000102996826,9.999999747378752e-05
0.41192689538002014,0.8584286570549011,0.46287640929222107,0.8515999913215637,9.999999747378752e-05
0.4183257818222046,0.8564152121543884,0.5778126120567322,0.819599986076355,9.999999747378752e-05
0.3918527364730835,0.8648216724395752,0.4281123876571655,0.8596000075340271,9.999999747378752e-05
0.3910905420780182,0.8668125867843628,0.4175812005996704,0.8736000061035156,9.999999747378752e-05
0.3825991451740265,0.868075430393219,0.45681440830230713,0.8555999994277954,9.999999747378752e-05
0.3759152293205261,0.8731268048286438,0.4351145923137665,0.8615999817848206,9.999999747378752e-05
0.37598997354507446,0.8713167309761047,0.4322606027126312,0.8668000102043152,9.999999747378752e-05
0.37877514958381653,0.872097909450531,0.4429410696029663,0.86080002784729,9.999999747378752e-05
0.34822458028793335,0.8808721899986267,0.5254055261611938,0.8384000062942505,9.999999747378752e-05
0.35381317138671875,0.8767469525337219,0.5225886106491089,0.840399980545044,9.999999747378752e-05
0.34218651056289673,0.8828229904174805,0.6204439401626587,0.8227999806404114,9.999999747378752e-05
0.34123191237449646,0.883958637714386,0.4614345133304596,0.852400004863739,9.999999747378752e-05
0.33241400122642517,0.8853763341903687,0.41279131174087524,0.864799976348877,9.999999747378752e-05
0.33208271861076355,0.8848291039466858,0.5671313405036926,0.83160001039505,9.999999747378752e-05
0.22552388906478882,0.9218539595603943,0.3390328884124756,0.8867999911308289,1.9999999494757503e-05
0.18948328495025635,0.9335325956344604,0.351237028837204,0.8912000060081482,1.9999999494757503e-05
0.17914986610412598,0.9380467534065247,0.35219720005989075,0.8863999843597412,1.9999999494757503e-05
0.16385772824287415,0.9426732659339905,0.36036717891693115,0.8899999856948853,1.9999999494757503e-05
0.1682513803243637,0.9430938959121704,0.354878693819046,0.8907999992370605,1.9999999494757503e-05
0.1536138653755188,0.9468345046043396,0.3847600817680359,0.8835999965667725,1.9999999494757503e-05
0.1473684161901474,0.9483092427253723,0.3851332664489746,0.8863999843597412,1.9999999494757503e-05
0.14739295840263367,0.9474238157272339,0.34876716136932373,0.8888000249862671,1.9999999494757503e-05
0.14644692838191986,0.9491496682167053,0.3408864736557007,0.897599995136261,1.9999999494757503e-05
0.14323708415031433,0.9471712112426758,0.37073221802711487,0.8884000182151794,1.9999999494757503e-05
0.1423180103302002,0.9502018690109253,0.3752050995826721,0.8903999924659729,1.9999999494757503e-05
0.13135311007499695,0.9542431235313416,0.3647584319114685,0.8952000141143799,1.9999999494757503e-05
0.1269286721944809,0.9561794996261597,0.34897446632385254,0.8960000276565552,1.9999999494757503e-05
0.12266730517148972,0.9576107263565063,0.3536719083786011,0.8948000073432922,1.9999999494757503e-05
0.11947186291217804,0.9572678208351135,0.36147335171699524,0.8984000086784363,1.9999999494757503e-05
0.11966276168823242,0.9581931233406067,0.3760196566581726,0.892799973487854,1.9999999494757503e-05
0.11897125095129013,0.9600017070770264,0.34222468733787537,0.8924000263214111,1.9999999494757503e-05
0.12066547572612762,0.9579053521156311,0.3698800802230835,0.8899999856948853,1.9999999494757503e-05
0.115086130797863,0.9588660597801208,0.3512285351753235,0.9007999897003174,1.9999999494757503e-05
0.10924138128757477,0.9608849287033081,0.37640470266342163,0.8971999883651733,1.9999999494757503e-05
